Unnamed: 0,PAPER_ID,JOURNAL_ID,volume,year
24.0,9810bcaf5ac1792e6a2738a86f85ce270d448040,43b3f0f9-489a-4566-8164-02fafde3cd98,10,2019
25.0,aca6d5f3866372a4506cf15773ae298f18c3f453,d60da343-ab92-4310-b3d7-2c0860287a9d,7,2020
26.0,82870bc488b57cdf5ea62877109a7278af2926b3,2d566e52-4ac0-4cfe-ad58-646e5d26e286,1,2020
27.0,3dfa820702b6181c9964931f0a4d47fd298bf429,f22e1b5b-b6d7-45c1-a31e-40ebea2fd729,44,2020
28.0,718b5a40dba91bfa0bdfb9ac9ca4381425d2ff95,9e995b6d-f30b-4ab4-a13b-3dc2cc992f47,26,2020
29.0,046eb47d56beb8069b0098e3d01608f81ebb6849,d60da343-ab92-4310-b3d7-2c0860287a9d,6,2019
30.0,3b217403302f9cb9d9685404c7646de7bc0db428,e46002a1-d7a6-4681-aae9-36bc3a6a1f93,275,2014
31.0,91fc647899f801c9d351349ce73779918f90a713,4bb62465-2dd3-4eca-923f-4649b9dea666,20 5,2019
32.0,8e6d0ed32aaa5e3d7c598d5a2ace76eab8485801,48fabb98-feb7-4ad6-a81c-bb2f9a779eb2,1,2019
33.0,c24d47ff95cd4bda073c75ec24ececaa3b10c995,fa31ff53-6717-46c5-934d-9f21c27f96ba,3,2020
34.0,e8b7a9be9f2d0578a95319ed5841978e10429967,f1cd35f5-674c-4432-8d98-39515dc35220,27,2020
35.0,80dd97954ddf3edd22d4cb21f0ac31b7ffed6bbf,2633f5b2-c15c-49fe-80f5-07523e770c26,6,2018
36.0,75c364909914f17791837ec88090262aa6656d3e,99b00e0c-56b4-4079-91b7-0fa64b30b1ca,69,2020
37.0,18d87bff073687c025f9bd23ab2dfb20d5f72a66,2135230a-3b24-4b71-9583-60624389377a,16,2020
38.0,1e4709c0b8fe3bf759cd64dc1ede695d6e5316f0,d60da343-ab92-4310-b3d7-2c0860287a9d,2,2015
39.0,ba9b6f805feb62c978d384211f910790643a023e,d60da343-ab92-4310-b3d7-2c0860287a9d,7,2020
40.0,a60a4e5f7f872b9825ddff5d379857c2091ca52b,d60da343-ab92-4310-b3d7-2c0860287a9d,7,2020
41.0,cc1e82125f7f8636b25ccdcdb63e8f812add7f87,9cc701cf-1f49-4121-8ea9-11bac24d61ad,6,2020
42.0,ed9e7821b3e51c7e59183300d6c8cf90c8de0f26,4d899b46-b5c8-436e-8ce3-084673ea8905,7,2020
43.0,ecef432e7f6c9f431d5b34706a8de1fdebec46f9,142347a8-a3f6-4ce4-bc56-09bc8fc9461d,6,2019
44.0,7f5cd5b1340ac06ea38bd05373c30136a6f4c1ca,4d899b46-b5c8-436e-8ce3-084673ea8905,7,2020
45.0,6aca07154c111f1c8738347d7112cad6b0bf974a,d60da343-ab92-4310-b3d7-2c0860287a9d,6,2019
46.0,0a829289a16ae48837cc2905635435db98bacc76,22d4d854-0529-4aaa-ab6c-12a2e6895428,48,2019
47.0,3bc9bb1f2218dcbd15c3b7cdfcb43077a3f30779,85a69b03-d2bf-4387-bc2f-98b2fe823b23,14,2019
48.0,ca5931b4c08eb96d40c65e1b9f8e4db46bf0585b,ccd6a358-7326-42a7-95e5-bd515c9b5e6c,1,2019
49.0,1f8a23697562b001082b147779b5eaefd3513d0a,c3875580-2cce-4a95-a094-fff60bb381b9,11,2020
50.0,78e40584f0d149bf6f98beb5561b7b83cb68e1b1,da769d11-3534-4eb1-ae4a-ebe85bc80478,1,2020
51.0,d63b884d5ebc739f6e1bdf861fa9276260781404,95d0dda7-5d58-4afd-b59f-315447b81992,20,2017
52.0,75fb60dee6641656fc4c1b663bb95d1aa91c6798,6ce750f8-2625-40c2-a456-985b0f5f671c,43,2019
53.0,00d681cfff7f0224ace607e515f4ed510e792df9,f59506a8-d8bb-4101-b3d4-c4ac3ed03dad,343,2014
54.0,ca0e479ba2327f71e842d033b6b48b082962cc6a,88c80a98-d314-4d37-89c7-2a709d1465b4,1,2020
55.0,e7c8fcbc24c73a576339e5f34f9f23f5ea732b3b,ede7e9cc-1657-47d5-bcf1-1ca3b056bf9d,35,2018
56.0,6eefbb79f98e902e9d2efa057bfea174843bf3dc,e3e1f91c-fe26-4f67-8d15-f7acd8abdf42,109,2020
57.0,4d1fdd81f033cd58f3723bfc61e7d12079647a7a,dc31f077-7737-4e33-baa3-bceeff44ec27,375 13,2016
58.0,de6cf3534f39748a223b9bb2b59d2e7ffcb6ae03,247cac2c-d387-4a11-acb8-59fcae2e52b0,183 8,2016
59.0,b4c9f49f726f87791768c37e0b29f5e7c8719f6d,373ee421-9890-40bc-87d7-59518033a715,14,2019
60.0,57dcff5c3c15f6c5e5935ef7164c8f467a53848b,ff159887-5591-495e-8a29-710e87e64127,58,2019
61.0,65499384f0947e223ec83f582366203e7aa64f1f,ea8553fe-2467-4367-afee-c4deb3754820,53,2019
62.0,c7e10109fed73e523bf2a78b00e4b657004d41fc,ccd6a358-7326-42a7-95e5-bd515c9b5e6c,1,2019
63.0,0a537eaf4444f0bd59f62a550430edab9d0a820d,d60da343-ab92-4310-b3d7-2c0860287a9d,5,2018
64.0,1fe201d9ec4d072c7af233d265927388f32d3ab3,8270cfe1-3713-4325-a7bd-c6a87eed889e,21,2019
65.0,3527f43e8156d1bf5a0998405047c98036d172f0,ef1356d5-69c7-484e-a110-3efae1e93ecc,5,2018
66.0,e3d74f13374063a86909c7b0a8105be94902b7f4,95308966-10a0-4b50-b00f-f130a37f7d3c,1,2019
67.0,0608fc7e1825c4ac1f61aaa95b67f155d93b0ea4,d60da343-ab92-4310-b3d7-2c0860287a9d,6,2019
68.0,da619a6c524f5ab800b44c8728db3cef3d3b25d9,4d899b46-b5c8-436e-8ce3-084673ea8905,1,2014
69.0,606b5be1f747387e908674d89df152e85295f0b4,d60da343-ab92-4310-b3d7-2c0860287a9d,6,2019
70.0,4068c3303340ed9796463a2064a74f2dc6ea5795,d60da343-ab92-4310-b3d7-2c0860287a9d,6,2019
71.0,e799d31e1c2d80a971c1f956d62b98c0a9f27031,bf228014-e6ea-4397-96c9-3fd22beb2f75,50,2019
72.0,5cbd591298595fb575f1d01e3db910ee1f4573fb,5eb1fac4-44ea-4270-b31e-3fb4dd8247cb,1,2019
73.0,8cc8f762a52936f0d6baddb4f1bd5c06f1062605,435ffef1-21df-491d-b69a-605eee1b7f7f,101,2019
74.0,0eb35b498e3e9d5b51e5d7f9435206b99ce22505,d60da343-ab92-4310-b3d7-2c0860287a9d,6,2019
75.0,064eec8458596ee45e9c1787086afdc9352a5ef7,fa31ff53-6717-46c5-934d-9f21c27f96ba,2,2019
76.0,1d1645c3bbfcd1e45677aabbeffe1f0df2397bf6,ccd6a358-7326-42a7-95e5-bd515c9b5e6c,1,2019
77.0,2cb4eefa839eb9faea2e0cb5fe5882b6c1a7dd78,e3e1f91c-fe26-4f67-8d15-f7acd8abdf42,91,2019
78.0,ac1eeb98c388fa6be4579817721a75ab17b4de59,e3e1f91c-fe26-4f67-8d15-f7acd8abdf42,abs/1904.05556,2019
79.0,e1ff974613f471f91a15a7746fa0cbaf12eda26d,d60da343-ab92-4310-b3d7-2c0860287a9d,6,2019
80.0,cf6225095886b6b203d61539f917956748c4b8cf,9cc701cf-1f49-4121-8ea9-11bac24d61ad,5,2019
81.0,3edc44af4020554422f4775d4b7ee6ac9188c84e,9cc701cf-1f49-4121-8ea9-11bac24d61ad,5,2019
82.0,0214a84a2a1e9ac5dc9600c7ee40a6ea48a5f95c,e2742a49-1b55-4a31-b319-7455fa5e12d4,14,2019
83.0,0ae18b28d8dc00cd4641488084ead5df2a449c89,d60da343-ab92-4310-b3d7-2c0860287a9d,6,2019
84.0,d22e8ae8236a669053c4646b4859cdf1fadb64c2,b027d622-9782-46a0-8943-37943decc4f8,20,2018
85.0,a7f8b8e6124901c1e22e940092e87b5b93776ab3,2633f5b2-c15c-49fe-80f5-07523e770c26,5,2017
86.0,fa863e822087b6101274cece1e2184fdf943a78c,cfba4c02-99bc-4eb2-99f8-6dc5361891af,1,2018
87.0,3ca7f49ce3554ea9366744c54413d8f5e401f48d,38637b62-4047-4fcf-96c9-e7756a775739,16,2017
88.0,3a83d8595e6727269c876fcebd23ee9ddd524b76,c6840156-ee10-4d78-8832-7f8909811576,33,2018
89.0,e59d5ee879e408cccc7c055e44650dcb6f88c86f,652ebba2-a6f1-4326-8075-b04c65ab304e,82,2017
90.0,7e6818390a82838ff3b3df1d7c680a14cd5b2e20,2633f5b2-c15c-49fe-80f5-07523e770c26,5,2017
91.0,59755487e71adc7d78c8917f8c401c2d083c21f3,9e995b6d-f30b-4ab4-a13b-3dc2cc992f47,25,2019
92.0,a1352af5cdf57823a772efb81b93307db709c128,38a8edf0-2998-4daf-93f7-16f34689e228,11,2017
93.0,00b0ae9246fb444b4862c4e4a40126d776974f7e,6c24a0a0-b07d-4d7b-a19b-fd09a3ed453a,556,2018
94.0,116927fbe4c9732fd1e392035a100c33b14e9d59,79af09a2-54e8-4f97-8edf-9fba208ab744,10,2017
95.0,66372bd949105cc705aec7347269a71f82afadfc,8775599f-4f9a-45f0-900e-7f4de68e6843,1,2019
96.0,fd0e83749943cc43ab4dd6f4317cfd4299c44cfd,97033a25-f03c-4ad0-aef7-a1ff724d264d,26,2019
97.0,afe3e7d85e3eb46fe23f64518bb5f7006d5b1b84,228761ec-c40a-479b-8309-9dcbe9851bcd,4,2017
98.0,6e737a0e5ef29303760a565ba5e9d98510ab0976,3945ce8c-fa3e-49e3-a723-2c96a64da989,79,2013
99.0,b7919fadb4c1bf959b1e410463594afacfda7dc6,06afdd0b-0d85-413f-af8a-c3045c12c561,42,2018
100.0,b2239452680e97c503a90f62ccdc8137a893b1e9,4d899b46-b5c8-436e-8ce3-084673ea8905,6,2019
101.0,bc0fd9a19026326a07295525599503a01b02f4a4,d49d1529-c7d5-4c86-8c1a-0c052de876a4,26,2017
102.0,a607e0c6a0d5d1321eca383939dbcb2b638613a2,afe1e422-be11-407c-b015-42ce93aac874,63,2017
103.0,0a50bc5230228f7bed622beab0ffc70ecc3098bb,12a761bc-6ed4-4ddf-80ac-e42c4b29f922,1,2019
104.0,179cf488917709be99fbab81158f520cfead41d3,894b1202-d279-49e2-9809-a2a20d8903b1,58,2019
105.0,ae27c78d63e56c2b7610bd94fd704fa1b5dcdd29,5d2ac1a1-1fcd-4505-8b9d-5484ad5ffa66,30,2017
106.0,2c7fc4bb092929408a6f6954c984b1b1d5dd75d6,e02556fc-b810-416f-9564-71d4190e0473,58,2018
107.0,08f767340bedd7d63523dab0816b0fcc612d1ee2,38637b62-4047-4fcf-96c9-e7756a775739,16,2018
108.0,00d536b61baecedb647ddd10b91cc9eeddd11fa4,d60da343-ab92-4310-b3d7-2c0860287a9d,5,2018
109.0,d345778be736495187b4fd71205fd8125cd32370,bb6fa91a-0a4c-40f8-80a2-93ceb3ae3bd4,1,2018
110.0,3b718eebc6f4469053dadb5737b67ee18b16722d,f59506a8-d8bb-4101-b3d4-c4ac3ed03dad,355,2017
111.0,0b842f5d17165280687784ccf6b844242f7bfb7c,80fdf70e-8520-4bb7-b387-3abebc9970b7,143,2017
112.0,c7f686b1047d6519ea1f90c8e3bfd6e7e2d7aadf,adda3809-3ea0-4184-8021-182f78a9558b,53,2016
113.0,44454bc0c23fb3d515540eb64c8636de727abe85,228761ec-c40a-479b-8309-9dcbe9851bcd,5,2018
114.0,079b2cfe950a96d5a43a3febc983d151fb533b53,df12d289-f447-47d3-8846-75e39de3ab57,237,2017
115.0,f673051978825fc796b2b8812808ca6cd8de83f2,2633f5b2-c15c-49fe-80f5-07523e770c26,6,2018
116.0,8b58f608261132a950a5e83ec00aa3b3836ccab7,8b03733e-25e3-49b5-803c-58c0e9e11180,1,2018
117.0,2e8e061b3548dc181d783bacacbb6b0bd54851a5,0afaa6a1-50d0-488d-acc8-13637b573b5b,1,2018
118.0,6a028cc26d7eceada86e873a37e57a3e113e24af,641e5cdb-8620-434d-9779-cb9bcf16cd93,39,2018
119.0,5ebf42bc9c25a1baf09f18bfade506644a930fea,3b4e0d11-3211-4ead-848c-99928b5ef30e,32,2018
120.0,efa5558bddd68abe4adc81adbbef6f739e648392,83ff973b-8a0e-4e00-a06a-2cfd9e222de9,13,2015
121.0,fff51615943e08d05080682009c9c656321ef0b2,341d8f49-2ea6-48ef-8053-c49cddebb1e1,43,2018
122.0,b58a48f0aba6ccf4ea4ee5c5155ddad75a9617f9,0defaf4a-44d7-4ee8-b512-10d8532adcc9,1,2018
123.0,fb5d6279f1967fc73e83b7466679b2fbb9ec71c1,2633f5b2-c15c-49fe-80f5-07523e770c26,6,2018
124.0,111e7daa3c579208ba80c23ac33ab7e7b5b1f099,e18027ea-e736-4e3a-b7c3-ae50667d79f5,15,2018
125.0,5b2812a083ae67de9da889b32ddd6aa464df845c,44a8affe-ff49-4c97-915b-0e4378776101,13,2018
126.0,433a6460a07ad6c2e24e8ef9c8d197b07303416d,05ef40b5-adc2-4605-85d8-20a457888264,36,2017
127.0,404c8bd8d1497a341d25889d714ce1d41507c2b0,55699d01-98b3-4582-a9a1-579cb68d31c9,1,2018
128.0,6bf9d589f80823735084956f056728ae1a7bcfa8,abe20b62-4958-4cfc-a05f-b87f4051f1a9,1,2018
129.0,8a7ccb4ffb953fafd44b01018eb53771d93d8c70,2135230a-3b24-4b71-9583-60624389377a,14,2018
130.0,cff7f7f5aa2393a343444f469b2419c8770fd65d,3096eb5c-d18c-4877-94cd-28edd3a9c357,15,2018
131.0,c113b3f17d8f08bdaaa18ae88c24afd4d41cb543,9ff88422-6027-4eae-bdca-9cb3d07e79b8,17,2016
132.0,021332da6de9f907f77a39a0a6aefb110140d2cd,2e8c30d0-78f6-4b13-aecb-9a65bff00635,25,2018
133.0,6d97dca6deb258c30381956e9af93b12bd5c6d03,ff159887-5591-495e-8a29-710e87e64127,55,2017
134.0,8566f36d7917d4bd5705e1f7dff39197e2d22817,2135230a-3b24-4b71-9583-60624389377a,13,2017
135.0,753dec0e435c76a3f60e5a3db50e78670e63d33e,7c9d091e-015e-4e5d-a11f-9bc369fcf414,28,2017
136.0,a7e7c77b07d88dfc4937b189a308a236ac120d0e,b4ddf99b-89f6-42b4-8bbc-9bde693530cf,36,2016
137.0,9cacbc50b5a94e28b9de139c6c3abd1f00bd632f,b63afa0b-108b-4881-994b-346567e4bf62,22,2016
138.0,dcb401a9ff0ff14300e181c6fcd35479b719725d,2633f5b2-c15c-49fe-80f5-07523e770c26,4,2016
139.0,54e8764d47bc08bbb29cfe89547374fec21093eb,d3dd5449-daa1-4d57-9412-9add6037584f,6,2018
140.0,3eb25255a46bb99c8fb2dd10fa547f1bc19810bb,21b370ff-cb87-4599-b39a-25cd5a1b03cb,26,2016
141.0,27245e65a27bde90b5b0bb25d157bb75a0ad8b5a,63f2d4cb-31e9-465e-a09f-a48b034b7210,2016,2016
142.0,b997492c79f7980999b0f734cca76ef2761b4274,ff159887-5591-495e-8a29-710e87e64127,55,2017
143.0,fdf5033947321dd1a89975eb67ba1ed6ed0eefc8,37f5b9b7-f828-4ae1-a174-45b538cbd4e4,54,2018
144.0,6a23f1aa4fa8201b603e6fa6eb6bdccaac7df0af,da96c220-cd39-4894-bae6-d2d77c8e7aa9,47,2018
145.0,f1559567fbcc1dad4d99574eff3d6dcc216c51f6,2135230a-3b24-4b71-9583-60624389377a,13,2017
146.0,9e6aee8a492c009c91bbc52a7bc0e4d481dc2d4a,6c24a0a0-b07d-4d7b-a19b-fd09a3ed453a,544,2017
147.0,0ea7937f7e87eb8967e724d9261ee925ed254a27,d60da343-ab92-4310-b3d7-2c0860287a9d,5,2018
148.0,bd1b111a2f840e88cf6e646cdfab82fe3910f896,9cc701cf-1f49-4121-8ea9-11bac24d61ad,4,2018
149.0,89bd09cef9a6378685bfd67347c515d1b46e76ef,3048b449-a773-4256-9bb5-5e61fbb61e52,360,2018
150.0,7165864608ed8c0fc7343e8c2e90726936e3d980,7a61412a-9a9a-487d-9613-5a1fbd879c9d,97,2018
151.0,f257e3ac714cd8fcd3b22d7d27ac6fab2db34097,7b2adce0-d53f-49d6-8784-b0645604fe62,51,2018
152.0,0d5047af65ddbce7fa21726cc5512844e32cbc0a,d60da343-ab92-4310-b3d7-2c0860287a9d,5,2018
153.0,6a229b2c1fb7a117d8fa24598f66c51955c6d6ca,2633f5b2-c15c-49fe-80f5-07523e770c26,6,2018
154.0,83aa94353bb6b870e9f57a2567358b29fcb83507,e02556fc-b810-416f-9564-71d4190e0473,58,2018
155.0,cbe6b1066a9a9489b9b52d7f59af97141828fe58,93be7524-e38d-4d5a-b7f1-bb2b08b85275,14,2015
156.0,8065484c20a0b972f2c73531513361550ee9c194,5dc79bde-acf4-4b60-b7ad-5bb769def869,1,2018
157.0,ae3c5a309638b59f0a86f36a33d360581d65c4d1,2e70cc37-125a-451c-b9bb-3b329f6be510,283,2017
158.0,474de4adfce86e14a59d02ccce59cf158fdc4c36,e3e1f91c-fe26-4f67-8d15-f7acd8abdf42,87,2018
159.0,60119658af638693f6de23d8466968e60c428ac7,9f2d654c-c16c-46ce-8e82-9afcfab01f76,1,2018
160.0,19071a8dab567758045e996ef8f9211ddff237b3,9cc701cf-1f49-4121-8ea9-11bac24d61ad,4,2018
161.0,db0175df5df3deb48753545625ca003fe3dd2640,e97b6537-a7e6-449e-b131-18cdc4def33e,28,2018
162.0,8b924846eef928a9f30c88cdd9733662668335c0,b4ddf99b-89f6-42b4-8bbc-9bde693530cf,36,2016
163.0,7d969b2a0a5ec818006f1fd7afb9e898eb913357,9cc701cf-1f49-4121-8ea9-11bac24d61ad,4,2018
164.0,beb7348536ac3fcc77a770ec22e58ba97113dda1,7c832ea7-321d-4d93-bbaf-281e9d6649d7,64,2017
165.0,02e0982171b3eed379f4dea393e1aa61d4f0a9da,2c7ed123-ef0e-4d9f-83ec-3cb8d6fbe9a2,1,2017
166.0,577564ac25a12b37972d77a35b589f6b2270a45f,9cf634df-e30b-4e2a-aeb7-84a126ce8861,154 5,2018
167.0,352cf2e54105798d228cbd0962880bc19059a1cd,42af0896-7bcc-4002-8d09-63fd18f13f53,6,2015
168.0,ca72f601cc7c3f40f2c6300e9b115610dabf4f5b,ca61b508-d706-40a4-8b54-d657dd6cd9d6,13,2017
169.0,8113771bcdb76cf7363c385dbc668dcf6cef2f2f,c52375db-5573-406f-a12b-854c7ba98498,2015,2015
170.0,f158cad7a51f46be0d8831a00a2869ee97524048,c43b45aa-3d1a-46b5-a46c-0671bd304156,7,2018
171.0,d17fe932f9ebd1b94488d9e94d7bd3743dd496db,ff159887-5591-495e-8a29-710e87e64127,55,2017
172.0,4272bb248e6221a4a7eee45bcdd9babb07c30f24,0e3009e5-bbbe-4cf5-b44c-61fa315c137f,44,2016
173.0,0d2a99f498221d284adb9782332e8950192c3b84,d60da343-ab92-4310-b3d7-2c0860287a9d,4,2017
174.0,93ac3365c6c878c5daaf32eb2c8db2a7089a4c73,b4ddf99b-89f6-42b4-8bbc-9bde693530cf,42,2018
175.0,14f4429d868f9c4a06b0ffb1810e20bc064c95f3,b69f6266-541f-451d-82fe-328b72076cf2,50,2017
176.0,99b389e6928d5d102386b3440dd7c407e7b7a131,2135230a-3b24-4b71-9583-60624389377a,13,2017
177.0,f08ad50f72abbfdaaf3da16d1f36f98caa499c1d,95d0dda7-5d58-4afd-b59f-315447b81992,19,2017
178.0,18682ba1feb27958f96bea076bdd7decca7c4d96,d60da343-ab92-4310-b3d7-2c0860287a9d,4,2017
179.0,ec4bf3c2a63d2f212045d6774ff2d35a221837c1,228761ec-c40a-479b-8309-9dcbe9851bcd,4,2017
180.0,56e2e7643ac3a9832d14ade7d868892ed544fa90,8506a01a-40b8-4e6f-bbb8-ce2492139c15,18,2017
181.0,becb893edf5629482f8d8acc566a12054477aa3b,5ed06dcb-b965-4071-a8b6-2867794825a1,18,2017
182.0,259dbbd8fe040863d6f7cf7bbdc03cc1c3f193be,adda3809-3ea0-4184-8021-182f78a9558b,54,2017
183.0,d6d0ff535fd7b86ba4d19de11587591e7359a6a0,da769d11-3534-4eb1-ae4a-ebe85bc80478,1,2018
184.0,e8048433239796b1eb6d65c5121512b0f811185e,477368e9-7a8e-475a-8c93-6d623797fd06,76,2017
185.0,5ddbe916e203ed85d99828677133dbc6e29dd678,ec497fa8-833a-4d68-873a-539c20989c22,30,2016
186.0,be07d32a3eb02807f910291cc865a83a9afdc708,c3875580-2cce-4a95-a094-fff60bb381b9,5,2018
187.0,594180789a8d77b9122ed010cd43744828f2561e,38a3ba3f-f532-4ba9-a866-a020c30650a9,21,2017
188.0,76925b455073c8021c05157d64332a616f0c8aab,2e8c30d0-78f6-4b13-aecb-9a65bff00635,24,2017
189.0,859edc821f821b74fc9c818e45bcecb850603d07,2633f5b2-c15c-49fe-80f5-07523e770c26,2,2014
190.0,b890447611d11dcd8b835183a35afef16c096eb9,cb38a4ef-49af-4068-b009-fa12761253f0,8,2017
191.0,2a9a2f3622ee6e0f77274986a3316e50cdfd4dd2,2f5d0e8a-faad-4f10-b323-2b2e3c439a78,1,2017
192.0,f4e66bd035e195f539f1b65a5aaec0e873cdee29,4293c8e8-8cd7-4be6-b8b2-69f2b4fa3259,25,2017
193.0,1ff13ea4f9b9c9096062d120c5eb7a26e660ad96,2633f5b2-c15c-49fe-80f5-07523e770c26,5,2017
194.0,1d984051486471b0ec819113e26fc4440ebff21b,d60da343-ab92-4310-b3d7-2c0860287a9d,4,2017
195.0,fd323c20df356d0b7f082806e22ca92eaa0bcf03,ee2dd599-75c3-4b69-b970-053972631b37,2,2015
196.0,a197b5e02d4effb1df5a249d41b975a8aa70d9b5,d60da343-ab92-4310-b3d7-2c0860287a9d,4,2017
197.0,8af6996d540a3bd1a9ceb0fc24fc50d7a5caa0c7,38a3ba3f-f532-4ba9-a866-a020c30650a9,21,2017
198.0,32bebd75012f43840ada24c6ab3c917d6dff99bf,06afdd0b-0d85-413f-af8a-c3045c12c561,28,2015
199.0,f34769765f75f94dc81b21faa2e50594ef1fcbfb,855d4173-dc30-48dc-96c2-42a5b6372940,2,2014
200.0,2302c56eb40f3339e910fa8197d7429e6ba8b032,97033a25-f03c-4ad0-aef7-a1ff724d264d,22,2015
201.0,8a076dc0034c9c92e444c60dbd3f5f31ac28ab8b,d60da343-ab92-4310-b3d7-2c0860287a9d,4,2017
202.0,8ee4eda834e95124aca1e5ff05a1b8ce7d1487ec,0a8df943-e5dc-4a57-b26f-ca35e4e09a97,1,2017
203.0,644ba94b6fe1d19708feee478cdf31bd457ff6ba,4d899b46-b5c8-436e-8ce3-084673ea8905,3,2016
204.0,d517b13f2b152c913b81ce534a149493517dbdad,2633f5b2-c15c-49fe-80f5-07523e770c26,2,2014
205.0,6d5867465c55b2d8fda24591c3cb40af416de525,6faaccca-1cc4-45a9-aeb6-96a4901d2606,104,2016
206.0,d4dafb2f797630d1ff45d7833e385a848380e449,9abcecc2-be15-4a05-9b21-dda38f5a8161,108,2017
207.0,99b7c4f33ae58fcbc118571e6635f80d025576eb,4d899b46-b5c8-436e-8ce3-084673ea8905,4,2017
208.0,0738f0d7dec95724fd2b58b51ef04b6bff3cf531,05f4640f-1261-4186-8153-0cb50b1169b3,11 5,2015
209.0,8f2a211fe0386b539ab6de383516fe17a0c47345,6fff9d04-a29e-4e37-87e8-27e06da9055c,21,2016
210.0,05425a0b1e8cd37c10250d520ae7cda14b611cf8,3c497f14-18a8-43f7-835c-06272cacfb47,13,2016
211.0,d6d793cf8cfbee473125c322b046e6df26361efd,a1b15bc8-157e-45a9-b4c8-8211f938775d,54,2016
212.0,5ea3ff5390ec5c36db5ecc8d7a04fa2d88559005,bc2801b8-b059-4ee4-be9a-cd1943f45bf3,63,2017
213.0,aebe2eda5774f46d6413f45c11df58d6339a1003,dc6419f3-98b3-4718-bba0-6b6d6c3d192b,4,2016
214.0,f289a7872a4b19cf3210da9b0a96e0d2fea4ea95,bf228014-e6ea-4397-96c9-3fd22beb2f75,46,2015
215.0,81b7e5635241f0fae8eac9f703f604a1a0073038,6faaccca-1cc4-45a9-aeb6-96a4901d2606,104,2015
216.0,5b023b7169217d965be03b6cdf196142bd507806,c1ad6952-f4b0-4b01-9473-34375de7db8f,33 7,2014
217.0,f77331fc287e4bc76c4b3c464121ec6453fd448b,3b4e0d11-3211-4ead-848c-99928b5ef30e,30,2016
218.0,9921cd9e5abf49659f72a1b95cf61368b4243332,38a8edf0-2998-4daf-93f7-16f34689e228,10,2016
219.0,0751d9c1738d4fb71d4624c05913b2dfa162b279,d60da343-ab92-4310-b3d7-2c0860287a9d,3,2016
